Year,CBSA,CO1-hr2ndMax,CO8-hr2ndMax,NO298th%ile,NO2AnnualMean,O3 1-hr2nd Max,O3 8-hr4th Max,SO299th %ile,SO2 24-hr2nd Max,SO2AnnualMean,PM2.598th %ile,PM2.5Wtd.Mean,PM10 24-hr2nd Max,PM10Annual Mean,Lead Max3-Mo. Avg
2010,Lake City FL,0,0,0,0,0.08,0.068,0,0,0,0,0,0,0,0
2010,Lake Havasu City-Kingman AZ,0,0,0,0,0,0,0,0,0,0,0,33,17,0
2010,Lakeland-Winter Haven FL,0,0,0,0,0.08,0.068,0,0,0,16,8.1,51,16,0
2010,Lancaster PA,0,0,42,8,0.1,0.082,0,0,0,34,11.7,44,16,0
2010,Lansing-East Lansing MI,0,0,0,0,0.08,0.065,0,0,0,24,9,0,0,0
2010,Laramie WY,0,0,0,0,0,0,0,0,0,14,4.8,116,25,0
2010,Laredo TX,2,1.2,0,0,0.08,0.063,0,0,0,0,0,0,0,0
2010,Las Cruces NM,0,0,51,9,0.1,0.07,0,0,0,0,0,589,50,0
2010,Las Vegas-Henderson-Paradise NV,3.6,3,56,13,0.09,0.074,0,0,0,22,7.4,61,24,0
2010,Laurel MS,0,0,0,0,0,0,0,0,0,25,12.3,0,0,0
2010,Lawton OK,0,0,0,0,0.08,0.067,0,0,0,0,0,0,0,0
2010,Lewiston-Auburn ME,0,0,0,0,0.07,0.058,0,0,0,0,0,43,13,0
2010,Lexington-Fayette KY,0,0,56,9,0.08,0.071,48,11,2,23,12.2,35,19,0
2010,Lima OH,0,0,0,0,0.08,0.072,23,7,2,0,0,42,21,0
2010,Lincoln NE,2.9,1.6,0,0,0.06,0.05,0,0,0,26,9.1,0,0,0
2010,Little Rock-North Little Rock-Conway AR,1.9,1.6,51,10,0.09,0.073,9,4,2,23,12.6,38,23,0
2010,Logan UT-ID,0,0,0,13,0.08,0.064,0,0,0,42,9.8,77,23,0
2010,Longview TX,0,0,42,7,0.09,0.078,76,10,1,0,0,0,0,0
2010,Los Angeles-Long Beach-Anaheim CA,5.5,3.6,73,26,0.12,0.09,16,5,1,32,12.6,71,33,0.39
2010,Louisville/Jefferson County KY-IN,2.9,2.2,0,0,0.12,0.085,123,21,4,29,14.7,74,22,0
2010,Ludington MI,0,0,0,0,0.08,0.07,0,0,0,0,0,0,0,0
2010,Lumberton NC,0,0,0,0,0,0,0,0,0,25,10.6,0,0,0
2010,Lynchburg VA,0,0,0,0,0,0,0,0,0,20,9.7,0,0,0
2010,Macon GA,0,0,0,0,0.09,0.071,23,6,1,28,13.7,50,24,0
2010,Madera CA,0,0,34,8,0.1,0.078,0,0,0,0,0,0,0,0
2010,Madison WI,0,0,0,0,0.07,0.063,0,0,0,30,10.1,39,19,0
2010,Malone NY,0,0,19,2,0.06,0.047,14,14,1,0,0,0,0,0
2010,Manchester-Nashua NH,3.1,2.4,42,8,0.1,0.077,58,12,1,25,8,29,11,0
2010,Manitowoc WI,0,0,0,0,0.09,0.077,0,0,0,30,9.2,0,0,0
2010,Marietta OH,0,0,0,0,0.09,0.076,0,0,0,0,0,0,0,0.01
2010,Marion NC,0,0,0,0,0,0,0,0,0,20,10.7,0,0,0
2010,Marshall MN,0,0,0,0,0.07,0.065,0,0,0,0,0,0,0,0
2010,Marshall TX,0,0,24,4,0.09,0.074,0,0,0,22,10.4,40,16,0
2010,Mason City IA,0,0,0,0,0,0,0,0,0,0,0,81,22,0
2010,McAlester OK,0,0,0,0,0.08,0.068,0,0,0,18,9.8,0,0,0
2010,McAllen-Edinburg-Mission TX,0,0,0,0,0.07,0.065,0,0,0,0,0,50,20,0
2010,Medford OR,2.4,1.7,0,0,0.08,0.061,0,0,0,19,7.1,31,13,0
2010,Memphis TN-MS-AR,2.5,1.8,51,10,0.1,0.078,10,5,3,23,11.8,43,21,0
2010,Merced CA,0,0,38,7,0.12,0.09,0,0,0,36,11.2,53,25,0
2010,Meridian MS,0,0,0,0,0.07,0.062,0,0,0,22,11.2,0,0,0
2010,Miami OK,0,0,0,0,0.08,0.068,0,0,0,0,0,0,0,0
2010,Miami-Fort Lauderdale-West Palm Beach FL,2.6,1.6,49,10,0.08,0.069,38,6,1,17,8.5,44,24,0
2010,Michigan City-La Porte IN,0,0,0,0,0.1,0.07,30,11,2,29,10.7,0,0,0
2010,Middlesborough KY,0,0,0,0,0.08,0.068,0,0,0,28,12.9,0,0,0
2010,Milwaukee-Waukesha-West Allis WI,0,0,50,13,0.1,0.082,0,0,0,36,11.4,50,22,0
2010,Minneapolis-St. Paul-Bloomington MN-WI,4.4,2.2,51,10,0.09,0.067,29,10,1,36,10.2,74,29,0.26
2010,Missoula MT,2.6,2.2,0,0,0.06,0.054,0,0,0,38,9.6,55,17,0
2010,Mobile AL,0,0,0,0,0.09,0.077,0,0,0,18,9.8,72,18,0
2010,Modesto CA,2.3,1.8,39,10,0.11,0.087,0,0,0,39,12,68,24,0
2010,Monroe LA,0,0,0,0,0.08,0.07,0,0,0,19,9.5,0,0,0
2010,Monroe MI,0,0,0,0,0,0,0,0,0,26,9.4,0,0,0
2010,Montgomery AL,0,0,0,0,0.09,0.073,0,0,0,24,12.4,61,25,0
2010,Morgantown WV,0,0,0,0,0.09,0.077,24,12,3,24,11.3,0,0,0
2010,Morristown TN,0,0,0,0,0.1,0.079,0,0,0,0,0,0,0,0
2010,Mount Vernon IL,0,0,0,0,0.08,0.075,0,0,0,25,11.3,0,0,0
2010,Mount Vernon OH,0,0,0,0,0.09,0.073,0,0,0,0,0,0,0,0
2010,Mount Vernon-Anacortes WA,0,0,29,7,0.14,0.083,0,0,0,0,0,0,0,0
2010,Muncie IN,0,0,0,0,0.08,0.067,0,0,0,32,12.8,0,0,0
2010,Muscatine IA,0,0,0,0,0,0,0,0,0,41,13.9,81,26,0
2010,Muskegon MI,0,0,0,0,0.09,0.076,0,0,0,23,8.3,0,0,0
2010,Muskogee OK,0,0,0,0,0,0,30,8,1,20,10.7,118,31,0
2010,Napa CA,2,1.2,34,9,0.09,0.067,0,0,0,0,0,34,17,0
2010,Naples-Immokalee-Marco Island FL,0,0,0,0,0.07,0.059,0,0,0,0,0,0,0,0
2010,Nashville-Davidson--Murfreesboro--Franklin TN,2.9,2,46,13,0.1,0.078,14,6,2,0,0,42,22,0
2010,Natchez MS-LA,0,0,0,0,0.08,0.067,0,0,0,20,10.4,0,0,0
2010,New Castle PA,1.8,1.7,0,0,0.09,0.068,53,16,2,0,0,78,25,0
2010,New Haven-Milford CT,2.1,1.6,57,14,0.1,0.079,40,12,1,26,9.2,53,18,0
2010,New Orleans-Metairie LA,0,0,47,8,0.1,0.081,248,76,8,19,10.1,73,24,0
2010,New Philadelphia-Dover OH,0,0,0,0,0,0,58,18,4,0,0,0,0,0
2010,New York-Newark-Jersey City NY-NJ-PA,5.7,2.2,71,22,0.12,0.087,50,24,5,28,11.5,0,0,0.04
2010,Niles-Benton Harbor MI,0,0,0,0,0.09,0.072,0,0,0,23,8.7,0,0,0
2010,Nogales AZ,0,0,0,0,0,0,0,0,0,33,10.3,84,37,0
2010,North Port-Sarasota-Bradenton FL,0,0,0,0,0.09,0.07,0,0,0,14,7.1,59,19,0
2010,Norwich-New London CT,0,0,0,0,0.09,0.075,0,0,0,21,7.8,0,0,0
2010,Ocala FL,0,0,0,0,0.08,0.068,0,0,0,0,0,0,0,0
2010,Ogden-Clearfield UT,3.5,1.9,50,17,0.1,0.074,13,5,1,49,9.2,197,25,0
2010,Oklahoma City OK,1.6,0.8,47,9,0.09,0.072,6,4,1,19,9.5,41,22,0
2010,Olympia-Tumwater WA,0,0,0,0,0.07,0.054,0,0,0,0,0,0,0,0
2010,Omaha-Council Bluffs NE-IA,2.2,1.7,0,0,0.08,0.067,58,26,2,32,12.2,145,43,0.26
2010,Orlando-Kissimmee-Sanford FL,1.7,1.3,40,6,0.09,0.071,7,2,0,16,7.8,46,17,0
2010,Ottawa-Peru IL,0,0,0,0,0,0,14,4,1,29,9.5,0,0,0
2010,Owensboro KY,0,0,38,7,0.09,0.073,68,11,3,28,12.9,0,0,0
2010,Oxford NC,0,0,0,0,0.09,0.074,0,0,0,0,0,0,0,0
2010,Oxnard-Thousand Oaks-Ventura CA,0,0,41,10,0.1,0.082,0,0,0,21,8.7,45,21,0
2010,Paducah KY-IL,0,0,47,7,0.09,0.073,25,7,1,25,11.4,32,17,0
2010,Pahrump NV,0,0,0,0,0,0,0,0,0,0,0,95,25,0
2010,Palatka FL,0,0,0,0,0,0,33,5,1,0,0,58,18,0
2010,Palm Bay-Melbourne-Titusville FL,0,0,0,0,0.07,0.064,7,3,0,0,0,51,14,0
2010,Panama City FL,0,0,0,0,0.09,0.072,0,0,0,0,0,0,0,0
2010,Parkersburg-Vienna WV,0,0,0,0,0.09,0.073,84,22,6,28,13.4,0,0,0
2010,Payson AZ,0,0,0,0,0.09,0.07,314,44,10,0,0,88,33,0
2010,Pensacola-Ferry Pass-Brent FL,0,0,0,0,0.1,0.074,45,13,2,19,9.6,0,0,0
2010,Peoria IL,2.1,1.6,0,0,0.08,0.069,228,61,4,26,11.5,47,18,0.02
2010,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,3,1.8,62,23,0.11,0.088,34,18,3,35,13.8,85,30,0.05
2010,Phoenix-Mesa-Scottsdale AZ,8.9,3.2,68,25,0.1,0.079,10,5,2,27,12.4,226,82,0
2010,Pittsburgh PA,3.4,2.5,51,15,0.11,0.083,161,40,7,49,16.3,93,28,0.24
2010,Pittsfield MA,0,0,0,0,0.08,0.07,0,0,0,25,8.9,0,0,0
2010,Platteville WI,0,0,0,0,0,0,0,0,0,30,10.3,0,0,0
2010,Pocatello ID,0,0,0,0,0,0,0,0,0,0,0,65,17,0
2010,Ponca City OK,0,0,0,0,0.07,0.059,38,12,3,0,0,0,0,0
2010,Ponce PR,0,0,0,0,0,0,0,0,0,0,0,88,31,0
2010,Port Angeles WA,0.2,0.2,0,0,0.06,0.052,0,0,0,0,0,0,0,0
2010,Portland-South Portland ME,2,1.3,0,10,0.09,0.072,21,10,2,0,0,0,0,0
2010,Portland-Vancouver-Hillsboro OR-WA,2.8,2.4,33,9,0.09,0.066,8,3,1,18,6.6,29,15,0.03
2010,Port St. Lucie FL,0,0,0,0,0,0,0,0,0,14,7.6,0,0,0
2010,Portsmouth OH,0,0,0,0,0,0,52,13,2,26,12,50,21,0
2010,Prescott AZ,0,0,0,0,0.07,0.067,0,0,0,7,3.9,31,11,0
2010,Providence-Warwick RI-MA,2.3,1.6,40,10,0.1,0.079,84,33,3,26,9.2,37,17,0
2010,Provo-Orem UT,2.8,1.9,50,15,0.09,0.071,0,0,0,39,8.9,108,24,0
2010,Pueblo CO,0,0,0,0,0,0,0,0,0,14,6.2,0,0,0
2010,Quincy IL-MO,0,0,0,0,0.08,0.067,0,0,0,23,10.5,0,0,0
2010,Racine WI,0,0,0,0,0.09,0.078,0,0,0,0,0,0,0,0
2010,Raleigh NC,2.4,1.6,0,0,0.09,0.074,12,6,1,25,11.1,0,0,0
2010,Rapid City SD,0,0,0,0,0.07,0.059,5,3,0,27,7.5,97,25,0
2010,Reading PA,2.1,1,38,8,0.1,0.084,36,10,3,27,10.1,28,8,0.32
2010,Red Bluff CA,0,0,0,0,0.09,0.077,0,0,0,0,0,38,18,0
2010,Redding CA,0,0,0,0,0.09,0.074,0,0,0,13,6.3,29,15,0
2010,Red Wing MN,0,0,0,0,0.07,0.06,0,0,0,0,0,0,0,0
2010,Reno NV,3.1,2.6,55,16,0.08,0.07,0,0,0,25,6.1,77,36,0
2010,Richmond IN,0,0,0,0,0,0,95,22,3,0,0,0,0,0
2010,Richmond VA,2.4,1.8,57,12,0.11,0.081,44,9,2,22,10.2,31,16,0
2010,Richmond-Berea KY,0,0,0,0,0,0,0,0,0,21,10.7,0,0,0.12
2010,Riverside-San Bernardino-Ontario CA,5.3,1.8,65,23,0.14,0.109,11,7,1,36,15.2,91,43,0.01
2010,Riverton WY,0,0,0,1,0.07,0.068,0,0,0,32,9.3,56,20,0
2010,Roanoke VA,1.7,1.3,41,8,0.08,0.073,10,7,1,23,10.4,33,19,0.11
2010,Rochester MN,0,0,0,0,0.07,0.061,0,0,0,29,9.3,0,0,0
2010,Rochester NY,1.6,1.3,0,0,0.08,0.072,25,9,2,23,8.3,0,0,0
2010,Rockford IL,1.7,1.1,0,0,0.07,0.063,0,0,0,0,0,0,0,0
2010,Rockland ME,0,0,0,0,0.09,0.07,0,0,0,0,0,0,0,0
2010,Rock Springs WY,0,0,40,5,0.07,0.067,0,0,0,0,0,139,25,0
2010,Rocky Mount NC,0,0,0,0,0.08,0.072,0,0,0,21,9.7,0,0,0
2010,Rome GA,0,0,0,0,0,0,49,11,2,0,0,47,25,0
2010,Russellville AR,0,0,0,0,0,0,0,0,0,22,11.3,0,0,0
2010,Rutland VT,2.1,1.2,39,8,0,0,21,9,2,32,9.5,31,14,0
2010,Sacramento--Roseville--Arden-Arcade CA,2.2,1.9,54,12,0.12,0.096,1,1,0,27,8.7,54,21,0
2010,St. Cloud MN,0,0,0,0,0.07,0.058,0,0,0,28,8.2,0,0,0
2010,St. George UT,0,0,0,0,0.08,0.072,0,0,0,9,4,0,0,0
2010,St. Joseph MO-KS,0,0,0,0,0.09,0.072,0,0,0,26,11.9,92,31,0
2010,St. Louis MO-IL,2.2,1.7,43,13,0.1,0.084,199,58,10,29,14.6,131,38,1.12
2010,Salem OH,0,0,0,0,0,0,47,22,3,0,0,56,24,0.06
2010,Salem OR,0,0,0,0,0.08,0.057,0,0,0,0,0,0,0,0
2010,Salinas CA,1.3,0.8,31,6,0.08,0.064,0,0,0,14,6.6,51,20,0
2010,Salisbury MD-DE,0,0,0,0,0.11,0.084,0,0,0,27,9.9,0,0,0
2010,Salt Lake City UT,3.5,1.9,0,0,0.1,0.074,27,11,4,41,9.8,298,36,0.04
2010,San Antonio-New Braunfels TX,2.1,1.3,32,4,0.1,0.078,0,0,0,16,8.7,55,19,0
2010,San Diego-Carlsbad CA,3.8,2.4,74,21,0.1,0.081,18,7,2,23,10.8,101,46,0
2010,San Francisco-Oakland-Hayward CA,3,1.7,77,16,0.1,0.078,15,5,1,33,10.5,45,20,0
2010,San Jose-Sunnyvale-Santa Clara CA,2.6,1.8,51,14,0.11,0.08,4,2,0,29,8.8,37,18,0
2010,San Juan-Carolina-Caguas PR,12.9,4,0,0,0.09,0.043,70,11,2,0,0,145,31,0
2010,San Luis Obispo-Paso Robles-Arroyo Grande CA,0,0,36,6,0.1,0.083,4,1,0,22,8.2,112,24,0
2010,Santa Cruz-Watsonville CA,0.7,0.6,0,2,0.08,0.054,0,0,0,13,6.5,30,14,0
2010,Santa Fe NM,0,0,0,0,0.07,0.064,0,0,0,8,4,27,12,0
2010,Santa Maria-Santa Barbara CA,2.8,1,43,9,0.09,0.075,5,3,1,0,0,51,20,0
2010,Santa Rosa CA,1.8,1.1,35,8,0.07,0.054,0,0,0,22,7.2,30,11,0
2010,Sault Ste. Marie MI,0,0,0,0,0.06,0.057,0,0,0,0,0,0,0,0
2010,Savannah GA,0,0,0,0,0.08,0.065,83,33,3,24,12.4,33,16,0
2010,Scottsbluff NE,0,0,0,0,0,0,0,0,0,14,5.3,0,0,0
2010,Scranton--Wilkes-Barre--Hazleton PA,1.3,0.9,43,9,0.09,0.074,17,9,1,28,9.7,48,15,0
2010,Searcy AR,0,0,0,0,0,0,0,0,0,21,11.6,0,0,0
2010,Seattle-Tacoma-Bellevue WA,1.1,0.7,0,0,0.09,0.068,25,8,1,24,7.1,0,0,0
2010,Sebring FL,0,0,0,0,0.08,0.066,0,0,0,0,0,0,0,0
2010,Seneca SC,0,0,0,0,0.07,0.069,5,2,0,20,8.6,0,0,0
2010,Sevierville TN,0,0,0,0,0.08,0.079,10,4,1,0,0,0,0,0
2010,Seymour IN,0,0,0,0,0.08,0.069,0,0,0,0,0,0,0,0
2010,Sheboygan WI,0,0,0,0,0.1,0.085,0,0,0,0,0,0,0,0.15
2010,Sheridan WY,0,0,0,0,0,0,0,0,0,27,8.8,61,21,0
2010,Show Low AZ,0,0,0,0,0.08,0.068,0,0,0,0,0,0,0,0
2010,Shreveport-Bossier City LA,0,0,0,0,0.1,0.079,0,0,0,21,11,54,20,0
2010,Sierra Vista-Douglas AZ,0,0,0,0,0.08,0.071,0,0,0,14,6.8,38,17,0
2010,Silver City NM,0,0,0,0,0.09,0.07,1,1,0,11,4.5,20,11,0
2010,Sioux City IA-NE-SD,0.9,0.3,22,3,0.07,0.062,12,4,0,34,10.7,82,20,0
2010,Sioux Falls SD,0,0,48,7,0.07,0.064,5,2,0,30,10.3,60,20,0
2010,Somerset KY,0,0,0,0,0.07,0.066,0,0,0,0,0,0,0,0
2010,Sonora CA,0,0,0,0,0.1,0.072,0,0,0,0,0,0,0,0
2010,South Bend-Mishawaka IN-MI,0,0,0,11,0.08,0.069,0,0,0,39,14.3,0,0,0
2010,Spartanburg SC,0,0,0,0,0.09,0.076,0,0,0,23,11.4,0,0,0
2010,Spokane-Spokane Valley WA,3,1.9,0,0,0.07,0.058,0,0,0,23,7.6,43,21,0
2010,Springfield IL,1.7,1.3,0,0,0.08,0.068,24,7,1,24,11.5,0,0,0
2010,Springfield MA,2,1.7,48,15,0.11,0.076,13,7,2,26,9.2,33,15,0
2010,Springfield MO,1.7,1,0,0,0.08,0.069,98,39,3,22,9.9,32,17,0
2010,Springfield OH,0,0,0,0,0.09,0.075,28,12,1,30,13.1,0,0,0
2010,State College PA,0,0,33,5,0.08,0.073,26,10,2,26,9,0,0,0
2010,Steamboat Springs CO,0,0,0,0,0,0,0,0,0,0,0,90,22,0
2010,Sterling IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02
2010,Stockton-Lodi CA,2.4,1.2,49,14,0.11,0.075,0,0,0,0,0,49,19,0
2010,Summerville GA,0,0,0,0,0.08,0.067,0,0,0,0,0,37,18,0
2010,Syracuse NY,1.8,1.4,0,0,0.09,0.073,10,5,1,23,7.6,0,0,0
2010,Tahlequah OK,0,0,0,0,0.08,0.071,0,0,0,0,0,0,0,0
2010,Talladega-Sylacauga AL,0,0,0,0,0,0,0,0,0,21,11.7,0,0,0
2010,Tallahassee FL,0,0,0,0,0.08,0.068,0,0,0,24,9.9,0,0,0
2010,Tampa-St. Petersburg-Clearwater FL,1.9,1.1,38,6,0.09,0.072,104,29,3,17,8.1,62,22,0.73
2010,Terre Haute IN,0,0,0,0,0.08,0.063,169,43,4,31,13.4,44,21,0
2010,Toledo OH,0,0,0,0,0.09,0.075,0,0,0,39,11.7,87,24,0.08
2010,Topeka KS,0,0,0,0,0.09,0.069,0,0,0,21,9,70,27,0
2010,Torrington CT,1.4,0.6,0,0,0.1,0.072,0,0,0,19,6,0,0,0
2010,Traverse City MI,0,0,0,0,0.08,0.072,0,0,0,0,0,0,0,0
2010,Trenton NJ,0,0,40,8,0.1,0.086,0,0,0,27,9.5,53,21,0
2010,Truckee-Grass Valley CA,0,0,20,4,0.09,0.077,0,0,0,10,4.7,0,0,0
2010,Tucson AZ,2.5,1.3,46,12,0.08,0.069,10,1,1,12,5.2,66,30,0
2010,Tulsa OK,3,1.8,38,8,0.09,0.073,63,26,5,22,10.7,74,24,0
2010,Tupelo MS,0,0,0,0,0.08,0.068,0,0,0,22,12,0,0,0
2010,Tuscaloosa AL,0,0,0,0,0.07,0.06,0,0,0,26,14.6,0,0,0
2010,Tyler TX,0,0,26,4,0.08,0.072,0,0,0,0,0,0,0,0
2010,Ukiah CA,0,0,0,0,0.09,0.047,0,0,0,18,7.7,57,21,0
2010,Urban Honolulu HI,1.5,0.8,24,3,0.05,0.046,18,4,1,13,4.7,70,19,0
2010,Utica-Rome NY,0,0,0,0,0.08,0.065,4,3,1,0,0,0,0,0
2010,Vallejo-Fairfield CA,2.6,1.9,39,9,0.1,0.07,7,2,1,23,7.7,32,12,0
2010,Vernal UT,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2010,Victoria TX,0,0,0,0,0.08,0.069,0,0,0,0,0,0,0,0
2010,Vincennes IN,0,0,0,0,0,0,0,0,0,28,12.3,0,0,0
2010,Vineland-Bridgeton NJ,0,0,0,0,0.09,0.077,10,6,1,0,0,0,0,0
2010,Vineyard Haven MA,0,0,0,0,0.1,0.08,0,0,0,0,0,0,0,0
2010,Virginia Beach-Norfolk-Newport News VA-NC,2.3,1.7,0,0,0.11,0.078,41,8,2,24,10.3,37,18,0
2010,Visalia-Porterville CA,0,0,56,13,0.11,0.096,0,0,0,36,13.6,71,34,0
2010,Waco TX,0.4,0.3,27,3,0.08,0.066,7,6,0,0,0,0,0,0
2010,Walla Walla WA,0,0,0,0,0,0,0,0,0,0,0,84,16,0
2010,Walterboro SC,0,0,0,0,0.08,0.069,0,0,0,0,0,0,0,0
2010,Warner Robins GA,0,0,0,0,0,0,0,0,0,26,12.2,0,0,0
2010,Warren PA,0,0,0,0,0,0,109,42,4,0,0,0,0,0
2010,Washington IN,0,0,0,0,0,0,115,26,5,0,0,0,0,0
2010,Washington NC,0,0,0,0,0,0,28,6,1,0,0,0,0,0
2010,Washington-Arlington-Alexandria DC-VA-MD-WV,3.7,3.1,59,18,0.11,0.089,21,11,3,28,12.1,85,22,0
2010,Waterloo-Cedar Falls IA,0,0,0,0,0.07,0.063,0,0,0,37,10.9,74,24,0
2010,Watertown SD,0,0,0,0,0,0,0,0,0,24,8.9,125,23,0
2010,Watertown-Fort Atkinson WI,0,0,0,0,0.08,0.066,0,0,0,0,0,0,0,0
2010,Watertown-Fort Drum NY,0,0,0,0,0.09,0.077,0,0,0,0,0,0,0,0
2010,Wausau WI,0,0,0,0,0.07,0.06,0,0,0,0,0,0,0,0
2010,Weirton-Steubenville WV-OH,1.6,0.8,0,0,0.09,0.076,143,42,9,38,14.4,63,30,0
2010,Wheeling WV-OH,0,0,0,0,0.09,0.076,101,20,7,34,14.1,0,0,0
2010,Whitewater-Elkhorn WI,0,0,0,0,0.07,0.065,0,0,0,0,0,0,0,0
2010,Wichita KS,5.7,2.7,39,8,0.09,0.075,12,2,1,22,8.8,57,21,0
2010,Williamsport PA,0,0,0,0,0.09,0.073,0,0,0,0,0,36,16,0
2010,Williston ND,0,0,0,0,0,0,0,26,2,0,0,0,0,0
2010,Wilmington NC,0,0,0,0,0.07,0.062,114,28,4,20,8,0,0,0
2010,Wilmington OH,0,0,0,0,0.09,0.076,0,0,0,0,0,0,0,0
2010,Winchester VA-WV,0,0,0,0,0.08,0.071,0,0,0,25,10.8,32,16,0
2010,Winston-Salem NC,2.7,1.9,49,9,0.1,0.081,15,4,0,24,12.1,47,19,0
2010,Worcester MA-CT,1.8,1.4,48,14,0.09,0.071,12,7,2,22,8.7,42,16,0
2010,Yakima WA,0,0,0,0,0,0,0,0,0,35,8.5,0,0,0
2010,York-Hanover PA,2.1,1.1,53,13,0.1,0.076,27,8,3,30,12,70,22,0
2010,Youngstown-Warren-Boardman OH-PA,0,0,0,0,0.09,0.076,48,13,2,33,12.8,49,22,0
2010,Yuba City CA,0,0,45,8,0.09,0.068,0,0,0,17,5.9,38,16,0
2010,Yuma AZ,0,0,0,0,0.09,0.076,0,0,0,14,7.4,113,34,0
2015,Aberdeen SD,0,0,0,0,0,0,0,0,0,14,6.8,43,17,0
2015,Adrian MI,0,0,0,0,0.07,0.065,0,0,0,25,8.6,0,0,0
2015,Akron OH,2.6,2.1,0,0,0.07,0.065,14,4,1,28,13.8,0,0,0
2015,Albany GA,0,0,0,0,0,0,0,0,0,33,10.9,0,0,0
2015,Albany-Schenectady-Troy NY,1,0.8,0,0,0.07,0.063,7,5,1,20,7.8,0,0,0
2015,Albuquerque NM,2.4,1.4,43,11,0.08,0.068,5,2,1,21,6.7,106,32,0
2015,Alexandria LA,0,0,0,0,0,0,0,0,0,15,7.2,0,0,0
2015,Allentown-Bethlehem-Easton PA-NJ,0,0,51,12,0.09,0.07,20,7,1,31,12.8,39,13,0.16
2015,Altoona PA,0,0,0,0,0.08,0.069,31,13,2,25,11,34,13,0
2015,Amarillo TX,0,0,0,0,0.07,0.064,0,0,0,0,0,0,0,0
2015,Americus GA,0,0,0,0,0.07,0.057,0,0,0,0,0,0,0,0
2015,Ames IA,0,0,0,0,0.07,0.06,0,0,0,0,0,0,0,0
2015,Anchorage AK,4.9,2.8,0,0,0.05,0.047,0,0,0,38,6.8,158,17,0
2015,Ann Arbor MI,0,0,0,0,0.07,0.064,0,0,0,26,9.6,0,0,0
2015,Appleton WI,0,0,0,0,0.07,0.066,0,0,0,20,7.4,0,0,0
2015,Arkadelphia AR,0,0,0,0,0.07,0.06,0,0,0,0,0,0,0,0
2015,Asheville NC,0,0,0,0,0.07,0.066,0,0,0,15,7.5,0,0,0
2015,Ashtabula OH,0,0,0,0,0.09,0.07,37,7,2,0,0,0,0,0
2015,Athens OH,0,0,0,0,0,0,0,0,0,16,7.4,0,0,0
2015,Athens TN,0,0,0,0,0,0,0,0,0,16,8.1,0,0,0
2015,Athens-Clarke County GA,0,0,0,0,0.07,0.061,0,0,0,19,8.4,0,0,0
2015,Atlanta-Sandy Springs-Roswell GA,2.3,1.8,54,20,0.1,0.077,4,1,1,28,11.8,55,17,0
2015,Atlantic City-Hammonton NJ,0,0,0,0,0.08,0.068,5,2,0,17,7,0,0,0
2015,Augusta-Richmond County GA-SC,0,0,0,0,0.07,0.06,63,8,2,18,8.9,0,0,0
2015,Augusta-Waterville ME,0,0,0,0,0.07,0.063,0,0,0,0,0,26,12,0
2015,Austin-Round Rock TX,0,0,51,15,0.09,0.073,4,1,0,0,0,53,23,0
2015,Bakersfield CA,1.6,1,50,12,0.12,0.097,0,0,0,57,17.9,97,44,0
2015,Baltimore-Columbia-Towson MD,2.8,1.8,51,18,0.1,0.078,18,5,1,30,10.1,33,15,0
2015,Bangor ME,0,0,0,0,0.08,0.063,0,0,0,17,6.9,37,16,0
2015,Baraboo WI,0,0,0,0,0.07,0.063,0,0,0,18,7.2,42,10,0
2015,Baton Rouge LA,2.1,1.2,45,9,0.1,0.075,20,10,1,28,12.2,76,26,0
2015,Bay City MI,0,0,0,0,0,0,0,0,0,23,7.7,0,0,0
2015,Beaumont-Port Arthur TX,0.7,0.5,32,5,0.1,0.075,63,12,1,0,0,0,0,0
2015,Beaver Dam WI,0.7,0.4,0,0,0.07,0.066,4,1,0,0,0,24,11,0
2015,Bellefontaine OH,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Bellingham WA,0,0,0,0,0.06,0.048,0,0,0,0,0,0,0,0
2015,Bemidji MN,0,0,0,0,0,0,0,0,0,14,5,0,0,0
2015,Bend-Redmond OR,0,0,0,0,0.07,0.063,0,0,0,0,0,0,0,0
2015,Bennington VT,0,0,0,0,0.08,0.063,0,0,0,16,6.3,0,0,0
2015,Berlin NH-VT,0,0,0,0,0.08,0.071,0,0,0,0,0,0,0,0
2015,Billings MT,0,0,0,0,0,0,48,16,2,0,0,0,0,0
2015,Birmingham-Hoover AL,6.9,1.9,40,13,0.09,0.073,17,4,1,23,11.7,73,24,0
2015,Bishop CA,0,0,0,0,0.07,0.062,0,0,0,24,7,627,26,0
2015,Bismarck ND,0,0,31,5,0.07,0.064,14,4,1,27,6.4,79,14,0
2015,Blacksburg-Christiansburg-Radford VA,0,0,0,0,0.07,0.063,0,0,0,0,0,0,0,0
2015,Bloomington IL,0,0,0,0,0.07,0.063,0,0,0,18,7.6,0,0,0
2015,Bloomington IN,0,0,0,0,0.08,0.067,0,0,0,19,8.7,0,0,0
2015,Boise City ID,5.7,2.5,0,0,0.08,0.066,3,2,1,36,9.5,91,24,0
2015,Boone NC,0,0,0,0,0,0,0,0,0,12,5.9,0,0,0
